"date","hono","no","no2","oh","nitrate_ug_m3","jhono","jhno3","jno2","jo1d","o3_ppb","co_ppb","rh","upwelling","sahel","sahara","west_africa","central_africa","europe","north_america","south_america","north_atlantic","south_atlantic","mass_ug_m3","chloride_ug_m3","sulfate_ug_m3","oxalate_ug_m3","bromide_ug_m3","fluoride_ug_m3","msa_ug_m3","phosphate_ug_m3","sodium_ug_m3","ammonium_ug_m3","potassium_ug_m3","magnesium_ug_m3","calcium_ug_m3","hono_err","hour","day","year","month","ocean","ss_ca","nss_ca","ss_k","nss_k","ss_mg","nss_mg","ss_so4","nss_so4","sea_salt","bb_ratio_k_ca","bb_ratio_so4_no3","aerosol"
2019-08-23 05:00:00,0.263846153846154,0.828572528269763,4.42447109211485,2e+06,1.09,6.30465641838352e-08,2.38835847860539e-11,3.45123136291601e-07,5.98081331220285e-10,31.1,NA,82.3,2.28,0,0,0,0,1.52,0,0,96.2,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,5,23,2019,8,98.48,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 06:00:00,0.725,1.08755064953984,4.42852229457818,2e+06,1.09,9.68814541139241e-08,2.71951297468354e-11,5.6167503164557e-07,6.5225960443038e-10,30.7,NA,82.4,7.24,0,0,0,0,3.44,0,0,89.33,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,6,23,2019,8,96.57,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 07:00:00,NA,1.08121448860547,6.73399446869908,2e+06,1.09,1.12e-05,1.43e-09,6.98e-05,2.72e-08,30.5,NA,82.6,7.24,0,0,0,0,3.44,0,0,89.33,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,7,23,2019,8,96.57,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 08:00:00,1.1291452991453,1.31266873055169,2.06936328936259,2e+06,1.09,6.06e-05,1.27e-08,0.0003508,2.79e-07,30.1,NA,84.3,7.24,0,0,0,0,3.44,0,0,89.33,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,8,23,2019,8,96.57,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 09:00:00,0.15,0.84081584070645,8.04748932826267,2e+06,1.09,0.000196744,4.95e-08,0.0011732,1.25e-06,30.3,NA,88,7.24,0,0,0,0,3.44,0,0,89.33,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,9,23,2019,8,96.57,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 10:00:00,1.63384615384615,2.00414897214486,1.8943210669772,2e+06,1.09,0.00049776,1.58e-07,0.00314994,5.91e-06,30.9,NA,87.1,7.24,0,0,0,0,3.44,0,0,89.33,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,10,23,2019,8,96.57,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 11:00:00,1.68,1.8415814360041,6.39826891364502,2e+06,1.09,0.000877141,3.41e-07,0.005559988,1.6e-05,30.7,NA,86.5,7.24,0,0,0,0,3.44,0,0,89.33,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,11,23,2019,8,96.57,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 12:00:00,NA,0.844426175680406,8.30112990953796,2e+06,1.09,0.00101713,4.27e-07,0.006353064,2.25e-05,30.3,NA,86.2,9.93,0,0,0,0,0.97,0,0,89.1,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,12,23,2019,8,99.03,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 13:00:00,NA,1.17749380275737,9.73118419915737,2e+06,1.09,0.001290234,5.9e-07,0.008118597,3.29e-05,29.2,NA,86.7,9.93,0,0,0,0,0.97,0,0,89.1,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,13,23,2019,8,99.03,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 14:00:00,NA,0.742938531138219,7.60999165464763,2e+06,1.09,0.001207452,5.25e-07,0.00758453,2.9e-05,28.2,NA,85.8,9.93,0,0,0,0,0.97,0,0,89.1,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,14,23,2019,8,99.03,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 15:00:00,NA,4.33847661040315,1.52163431646616,2e+06,1.09,0.00134268,5.69e-07,0.00827608,3.07e-05,27.2,NA,85.2,9.93,0,0,0,0,0.97,0,0,89.1,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,15,23,2019,8,99.03,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 16:00:00,NA,3.46975164768587,13.8467131703398,2e+06,1.09,0.000705657,2.82e-07,0.00460131,1.44e-05,27.6,NA,83.4,9.93,0,0,0,0,0.97,0,0,89.1,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,16,23,2019,8,99.03,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 17:00:00,NA,2.00650081518967,8.21141627562142,2e+06,1.09,0.00030712,1.15e-07,0.00193628,5.51e-06,26.8,NA,84,9.93,0,0,0,0,0.97,0,0,89.1,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,17,23,2019,8,99.03,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 18:00:00,NA,-0.344665810543046,8.6191740091302,2e+06,1.09,0.000336779742962056,1.05925752753978e-07,0.00212172099143207,4.39443574051408e-06,26.2,NA,83.3,7.32,0,0,0,0,0,0,0,92.68,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,18,23,2019,8,100,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 19:00:00,NA,0.531970773990933,4.90495456551912,2e+06,1.09,5.73009398734177e-05,1.15480759493671e-08,0.000356736960443038,3.17800047468354e-07,25.8,NA,83.9,7.32,0,0,0,0,0,0,0,92.68,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,19,23,2019,8,100,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 20:00:00,NA,-0.14771922826426,5.14851863830839,2e+06,1.09,1.71878287974684e-06,2.35497102848101e-10,1.06243174952532e-05,4.99158650316456e-09,25.3,NA,85.3,7.32,0,0,0,0,0,0,0,92.68,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,20,23,2019,8,100,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 21:00:00,NA,-0.663533625267441,3.78921362492872,2e+06,1.09,4.62228544303797e-08,1.71991647151899e-11,2.53466772151899e-07,4.2805434335443e-10,24.5,NA,91.2,7.32,0,0,0,0,0,0,0,92.68,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,21,23,2019,8,100,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 22:00:00,NA,-0.56039254043441,3.22493729513566,2e+06,1.09,4.78946545166403e-08,1.77917350237718e-11,2.62425705229794e-07,4.43586640253566e-10,24.4,NA,91,7.32,0,0,0,0,0,0,0,92.68,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,22,23,2019,8,100,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-23 23:00:00,NA,-0.688432344646655,9.13932808753232,2e+06,1.09,4.77637324324324e-08,1.7793453418124e-11,2.61969300476948e-07,4.42380333863275e-10,24.9,NA,93.8,7.32,0,0,0,0,0,0,0,92.68,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,23,23,2019,8,100,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-24 00:00:00,NA,-0.0981854491479459,15.245011628772,2e+06,1.09,4.78233952380952e-08,1.77550979365079e-11,2.6195926984127e-07,4.42568714285714e-10,24.3,NA,93.9,6.35,0,0,0,0,1.42,0,0,92.23,0,40.51,6.47,2.26,0.14,NA,NA,0.04,NA,4.26,0,0.15,0.49,0.95,NA,0,24,2019,8,98.58,0.0928461538461538,0.857153846153846,0.0928461538461538,0.0571538461538462,0.48425641025641,0.00574358974358968,0.256692307692308,2.00330769230769,12.5541,0.0666786323252266,0.544100142072726,"marine"
2019-08-24 01:00:00,NA,0.982313388124211,30.0026666694003,2e+06,NA,4.71356904761905e-08,1.75796238095238e-11,2.58058759206349e-07,4.37686714285714e-10,23.9,NA,94.5,6.35,0,0,0,0,1.42,0,0,92.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,2019,8,98.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other"
2019-08-24 02:00:00,NA,1.21369566350105,94.0324927712394,2e+06,0.74,5.37324781299525e-08,2.01461156893819e-11,2.94500744849445e-07,5.02396203961965e-10,24.1,NA,94.8,6.35,0,0,0,0,1.42,0,0,92.23,0,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,2,24,2019,8,98.58,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 03:00:00,NA,-0.36437104275034,19.9093337940509,2e+06,0.74,5.11675071315372e-08,1.91024236133122e-11,2.80409873217116e-07,4.76372768621236e-10,24.5,NA,95.8,6.35,0,0,0,0,1.42,0,0,92.23,0,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,3,24,2019,8,98.58,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 04:00:00,NA,-0.191917754025042,23.9837745222173,2e+06,0.74,6.02579904912837e-08,2.28324529318542e-11,3.29886251980983e-07,5.71725269413629e-10,23.9,NA,96.3,6.35,0,0,0,0,1.42,0,0,92.23,0,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,4,24,2019,8,98.58,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 05:00:00,NA,1.99281007512148,100.011170529073,2e+06,0.74,6.30465641838352e-08,2.38835847860539e-11,3.45123136291601e-07,5.98081331220285e-10,23.5,NA,96.3,6.35,0,0,0,0,1.42,0,0,92.23,0,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,5,24,2019,8,98.58,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 06:00:00,NA,0.730059824861576,56.3335852364405,2e+06,0.74,9.68814541139241e-08,2.71951297468354e-11,5.6167503164557e-07,6.5225960443038e-10,23.6,NA,96.3,11.13,0,0,0,0,0.34,0,0,87.53,1.01,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,6,24,2019,8,99.67,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 07:00:00,NA,0.3714024774251,24.7147390172246,2e+06,0.74,1.9e-05,2.25e-09,0.00012335,4.23e-08,23.8,NA,96,11.13,0,0,0,0,0.34,0,0,87.53,1.01,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,7,24,2019,8,99.67,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 08:00:00,NA,1.41826577109298,19.4192772091525,2e+06,0.74,0.000218432,3.46e-08,0.00144376,7.29e-07,23.9,NA,95.1,11.13,0,0,0,0,0.34,0,0,87.53,1.01,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,8,24,2019,8,99.67,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 09:00:00,NA,4.7698909407086,10.4763701842774,2e+06,0.74,0.000592689,1.29e-07,0.00375545,3.31e-06,24.1,NA,92.6,11.13,0,0,0,0,0.34,0,0,87.53,1.01,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,9,24,2019,8,99.67,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 10:00:00,NA,53.006562804267,96.6112992854437,2e+06,0.74,0.00073102,2.25e-07,0.00466613,8.36e-06,24.4,NA,93.1,11.13,0,0,0,0,0.34,0,0,87.53,1.01,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,10,24,2019,8,99.67,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 11:00:00,NA,56.4037874728374,173.738713476273,2e+06,0.74,0.001170057,4.45e-07,0.007452676,2.1e-05,24.8,NA,92.6,11.13,0,0,0,0,0.34,0,0,87.53,1.01,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,11,24,2019,8,99.67,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 12:00:00,NA,2.76288408844093,4.41771519591945,2e+06,0.74,0.001706935,7.4e-07,0.010583868,3.95e-05,23.5,NA,90.4,14.05,0,0,0,0,0,0,0,80.61,5.34,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,12,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 13:00:00,NA,2.24410624339481,43.6483253127428,2e+06,0.74,0.001664398,7.69e-07,0.010443759,4.3e-05,23.1,NA,89,14.05,0,0,0,0,0,0,0,80.61,5.34,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,13,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 14:00:00,NA,13.3429795538415,28.6672119314253,2e+06,0.74,0.001623126,7.36e-07,0.010108265,4.09e-05,23.8,NA,88.2,14.05,0,0,0,0,0,0,0,80.61,5.34,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,14,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 15:00:00,NA,8.44659593163784,15.5340110074206,2e+06,0.74,0.00109443,4.57e-07,0.00678658,2.46e-05,22.5,NA,87.4,14.05,0,0,0,0,0,0,0,80.61,5.34,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,15,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 16:00:00,NA,0.442916756685059,12.7985355401861,2e+06,0.74,0.000658023,2.62e-07,0.00429309,1.34e-05,21.3,NA,88,14.05,0,0,0,0,0,0,0,80.61,5.34,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,16,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 17:00:00,NA,2.34641133365388,13.9178590401973,2e+06,0.74,0.00047564,1.69e-07,0.00303166,8.03e-06,21.4,NA,88.4,14.05,0,0,0,0,0,0,0,80.61,5.34,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,17,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 18:00:00,NA,4.56770219913473,15.1035843036728,2e+06,0.74,0.000336779742962056,1.05925752753978e-07,0.00212172099143207,4.39443574051408e-06,21.4,NA,87.4,16.07,0,0,0,0,0,0,0,78.04,5.89,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,18,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 19:00:00,NA,0.7959152785761,7.30569534333817,2e+06,0.74,5.73009398734177e-05,1.15480759493671e-08,0.000356736960443038,3.17800047468354e-07,20.9,NA,87.7,16.07,0,0,0,0,0,0,0,78.04,5.89,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,19,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 20:00:00,NA,-0.143121669534297,4.41689252479098,2e+06,0.74,1.71878287974684e-06,2.35497102848101e-10,1.06243174952532e-05,4.99158650316456e-09,20.6,NA,88.9,16.07,0,0,0,0,0,0,0,78.04,5.89,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,20,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 21:00:00,NA,-0.132176870556214,6.28794835332301,2e+06,0.74,4.62228544303797e-08,1.71991647151899e-11,2.53466772151899e-07,4.2805434335443e-10,20.6,NA,88.6,16.07,0,0,0,0,0,0,0,78.04,5.89,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,21,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 22:00:00,NA,1.03638866392206,4.06366216181626,2e+06,0.74,4.78946545166403e-08,1.77917350237718e-11,2.62425705229794e-07,4.43586640253566e-10,20.4,NA,89.4,16.07,0,0,0,0,0,0,0,78.04,5.89,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,22,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-24 23:00:00,NA,0.652787119784129,4.01417091777415,2e+06,0.74,4.77637324324324e-08,1.7793453418124e-11,2.61969300476948e-07,4.42380333863275e-10,20.3,NA,89.7,16.07,0,0,0,0,0,0,0,78.04,5.89,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,23,24,2019,8,100,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-25 00:00:00,NA,-0.442796650341752,3.5525172051041,2e+06,0.74,4.78233952380952e-08,1.77550979365079e-11,2.6195926984127e-07,4.42568714285714e-10,20.7,NA,89.3,17.9,0,0,0,0,0.05,0,0,77.08,4.96,30.11,2.98,2.17,0.12,NA,NA,0.03,NA,1.9,0,0.07,0.23,0.74,NA,0,25,2019,8,99.94,0.0414102564102564,0.698589743589744,0.0414102564102564,0.0285897435897436,0.215982905982906,0.014017094017094,0.114487179487179,2.05551282051282,5.7096,0.0409249403560287,0.360007484563089,"other"
2019-08-25 01:00:00,NA,-0.259365770716716,3.88130409347928,2e+06,NA,4.71356904761905e-08,1.75796238095238e-11,2.58058759206349e-07,4.37686714285714e-10,20.7,NA,89.6,17.9,0,0,0,0,0.05,0,0,77.08,4.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,2019,8,99.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other"
2019-08-25 02:00:00,NA,-0.504773227885968,5.255160712781,2e+06,0.99,5.37324781299525e-08,2.01461156893819e-11,2.94500744849445e-07,5.02396203961965e-10,20.6,NA,89.9,17.9,0,0,0,0,0.05,0,0,77.08,4.96,30.49,4.06,2.17,0.1,NA,NA,0.04,NA,2.56,0,0.09,0.3,0.76,NA,2,25,2019,8,99.94,0.0557948717948718,0.704205128205128,0.0557948717948718,0.0342051282051282,0.291008547008547,0.00899145299145293,0.15425641025641,2.01574358974359,7.7454,0.048572676958928,0.49113389472613,"other"
2019-08-25 03:00:00,NA,-0.386329013058717,6.81200521431745,2e+06,0.99,5.11675071315372e-08,1.91024236133122e-11,2.80409873217116e-07,4.76372768621236e-10,20.7,NA,90.8,17.9,0,0,0,0,0.05,0,0,77.08,4.96,30.49,4.06,2.17,0.1,NA,NA,0.04,NA,2.56,0,0.09,0.3,0.76,NA,3,25,2019,8,99.94,0.0557948717948718,0.704205128205128,0.0557948717948718,0.0342051282051282,0.291008547008547,0.00899145299145293,0.15425641025641,2.01574358974359,7.7454,0.048572676958928,0.49113389472613,"other"
2019-08-25 04:00:00,NA,NA,NA,2e+06,0.99,6.02579904912837e-08,2.28324529318542e-11,3.29886251980983e-07,5.71725269413629e-10,20.9,NA,90.7,17.9,0,0,0,0,0.05,0,0,77.08,4.96,30.49,4.06,2.17,0.1,NA,NA,0.04,NA,2.56,0,0.09,0.3,0.76,NA,4,25,2019,8,99.94,0.0557948717948718,0.704205128205128,0.0557948717948718,0.0342051282051282,0.291008547008547,0.00899145299145293,0.15425641025641,2.01574358974359,7.7454,0.048572676958928,0.49113389472613,"other"
2019-08-25 05:00:00,NA,NA,NA,2e+06,0.99,6.30465641838352e-08,2.38835847860539e-11,3.45123136291601e-07,5.98081331220285e-10,20.3,NA,91.9,17.9,0,0,0,0,0.05,0,0,77.08,4.96,30.49,4.06,2.17,0.1,NA,NA,0.04,NA,2.56,0,0.09,0.3,0.76,NA,5,25,2019,8,99.94,0.0557948717948718,0.704205128205128,0.0557948717948718,0.0342051282051282,0.291008547008547,0.00899145299145293,0.15425641025641,2.01574358974359,7.7454,0.048572676958928,0.49113389472613,"other"
2019-08-25 06:00:00,NA,NA,NA,2e+06,0.99,9.68814541139241e-08,2.71951297468354e-11,5.6167503164557e-07,6.5225960443038e-10,20.2,NA,93.8,25.1,0,0.1,0,0,0.36,0,0,72.43,2.01,30.49,4.06,2.17,0.1,NA,NA,0.04,NA,2.56,0,0.09,0.3,0.76,NA,6,25,2019,8,99.54,0.0557948717948718,0.704205128205128,0.0557948717948718,0.0342051282051282,0.291008547008547,0.00899145299145293,0.15425641025641,2.01574358974359,7.7454,0.048572676958928,0.49113389472613,"other"
2019-08-25 07:00:00,NA,NA,NA,2e+06,0.99,2.05e-05,2.42e-09,0.00013402,4.53e-08,20.4,NA,93.4,25.1,0,0.1,0,0,0.36,0,0,72.43,2.01,30.49,4.06,2.17,0.1,NA,NA,0.04,NA,2.56,0,0.09,0.3,0.76,NA,7,25,2019,8,99.54,0.0557948717948718,0.704205128205128,0.0557948717948718,0.0342051282051282,0.291008547008547,0.00899145299145293,0.15425641025641,2.01574358974359,7.7454,0.048572676958928,0.49113389472613,"other"
