Date,channel 1,error,channel 2,error
15/02/2023 19:27,0.001728578,0.000679594,0.001598929,0.000301171
15/02/2023 19:27,0.001725777,0.000679313,0.001697759,0.000311054
15/02/2023 19:28,0.001722975,0.000679033,0.001896588,0.000330937
15/02/2023 19:28,0.001720174,0.000678753,0.001795418,0.00032082
15/02/2023 19:29,0.001717373,0.000678473,0.001694247,0.000310703
15/02/2023 19:29,0.001714571,0.000678193,0.001793077,0.000320585
15/02/2023 19:30,0.00191177,0.000697913,0.001891906,0.000330468
15/02/2023 19:30,0.002008969,0.000707633,0.001890736,0.000330351
15/02/2023 19:31,0.001806167,0.000687353,0.001889565,0.000330234
15/02/2023 19:31,0.002003366,0.000707072,0.001788395,0.000320117
15/02/2023 19:32,0.002000565,0.000706792,0.001887224,0.00033
15/02/2023 19:32,0.002197763,0.000726512,0.001986054,0.000339883
15/02/2023 19:33,0.002594962,0.000766232,0.002584883,0.000399766
15/02/2023 19:33,0.005392161,0.001045952,0.004383713,0.000579649
15/02/2023 19:34,0.010789359,0.001585672,0.007982542,0.000939532
15/02/2023 19:34,0.014386558,0.001945392,0.011081371,0.001249415
15/02/2023 19:35,0.012783757,0.001785111,0.011280201,0.001269298
15/02/2023 19:35,0.011080955,0.001614831,0.01047903,0.001189181
15/02/2023 19:36,0.009778154,0.001484551,0.00917786,0.001059064
15/02/2023 19:36,0.007875353,0.001294271,0.008176689,0.000958947
15/02/2023 19:37,0.006072551,0.001113991,0.006775519,0.00081883
15/02/2023 19:37,0.00376975,0.000883711,0.005474348,0.000688713
15/02/2023 19:38,0.000666949,0.000573431,0.003173178,0.000458596
15/02/2023 19:38,-0.001035853,0.000403151,0.001372007,0.000278479
15/02/2023 19:39,-0.000938654,0.00041287,0.000670837,0.000208361
15/02/2023 19:39,-0.000341455,0.00047259,0.000969666,0.000238244
15/02/2023 19:40,-4.43E-05,0.00050231,0.001268496,0.000268127
15/02/2023 19:40,0.000152942,0.00052203,0.001467325,0.00028801
15/02/2023 19:41,0.000250141,0.00053175,0.001666155,0.000307893
15/02/2023 19:41,0.000247339,0.00053147,0.001864984,0.000327776
15/02/2023 19:42,0.000244538,0.00053119,0.001763813,0.000317659
15/02/2023 19:42,-0.000158263,0.000490909,0.001762643,0.000317542
15/02/2023 19:43,-6.11E-05,0.000500629,0.001761472,0.000317425
15/02/2023 19:43,-0.000463866,0.000460349,0.001660302,0.000307308
15/02/2023 19:44,-0.000466667,0.000460069,0.001559131,0.000297191
15/02/2023 19:44,-0.000569469,0.000449789,0.001657961,0.000307074
15/02/2023 19:45,-0.00067227,0.000439509,0.00155679,0.000296957
15/02/2023 19:45,-0.000775071,0.000429229,0.00175562,0.00031684
15/02/2023 19:46,-0.000677873,0.000438949,0.001754449,0.000316723
15/02/2023 19:46,-0.000680674,0.000438668,0.001753279,0.000316606
15/02/2023 19:47,-0.000683475,0.000438388,0.001652108,0.000306489
15/02/2023 19:47,-0.000786277,0.000428108,0.001650938,0.000306372
15/02/2023 19:48,-0.000689078,0.000437828,0.001549767,0.000296255
15/02/2023 19:48,-0.000691879,0.000437548,0.001548597,0.000296137
15/02/2023 19:49,-0.000894681,0.000417268,0.001447426,0.00028602
15/02/2023 19:49,-0.000697482,0.000436988,0.001546255,0.000295903
15/02/2023 19:50,-0.000600283,0.000446707,0.001745085,0.000315786
15/02/2023 19:50,-0.000603085,0.000446427,0.001543914,0.000295669
15/02/2023 19:51,-0.000705886,0.000436147,0.001642744,0.000305552
15/02/2023 19:51,-0.000308687,0.000475867,0.001441573,0.000285435
15/02/2023 19:52,-0.000211489,0.000485587,0.001740403,0.000315318
15/02/2023 19:52,-0.00011429,0.000495307,0.001539232,0.000295201
15/02/2023 19:53,8.29E-05,0.000515027,0.001538062,0.000295084
15/02/2023 19:53,0.000280107,0.000534747,0.001636891,0.000304967
15/02/2023 19:54,0.000377306,0.000544466,0.001635721,0.00030485
15/02/2023 19:54,0.000474505,0.000554186,0.00153455,0.000294733
15/02/2023 19:55,0.000571703,0.000563906,0.00153338,0.000294616
15/02/2023 19:55,0.000768902,0.000583626,0.001432209,0.000284499
15/02/2023 19:56,0.000766101,0.000583346,0.001531039,0.000294382
15/02/2023 19:56,0.000563299,0.000563066,0.001729868,0.000314265
15/02/2023 19:57,0.000560498,0.000562786,0.001428697,0.000284148
15/02/2023 19:57,0.000557697,0.000562505,0.001427527,0.000284031
15/02/2023 19:58,0.000654895,0.000572225,0.001526356,0.000293913
15/02/2023 19:58,0.000452094,0.000551945,0.001325186,0.000273796
15/02/2023 19:59,0.000449293,0.000551665,0.001524015,0.000293679
15/02/2023 19:59,0.000446491,0.000551385,0.001522845,0.000293562
15/02/2023 20:00,0.00024369,0.000531105,0.001521674,0.000293445
15/02/2023 20:00,-5.91E-05,0.000500825,0.001620504,0.000303328
15/02/2023 20:01,-0.000161913,0.000490545,0.001619333,0.000303211
15/02/2023 20:01,-0.000164714,0.000490264,0.001418163,0.000283094
15/02/2023 20:02,-0.000367515,0.000469984,0.001416992,0.000282977
15/02/2023 20:02,-0.000570317,0.000449704,0.001615822,0.00030286
15/02/2023 20:03,-0.000573118,0.000449424,0.001714651,0.000312743
15/02/2023 20:03,-0.000675919,0.000439144,0.001613481,0.000302626
15/02/2023 20:04,-0.000778721,0.000428864,0.00151231,0.000292509
15/02/2023 20:04,-0.000781522,0.000428584,0.001811139,0.000322392
15/02/2023 20:05,-0.000584323,0.000448303,0.001709969,0.000312275
15/02/2023 20:05,-0.000387125,0.000468023,0.001808798,0.000322158
15/02/2023 20:06,-8.99E-05,0.000497743,0.001707628,0.000312041
15/02/2023 20:06,0.000107273,0.000517463,0.001706457,0.000311924
15/02/2023 20:07,0.000204471,0.000527183,0.001805287,0.000321806
15/02/2023 20:07,0.00030167,0.000536903,0.001804116,0.000321689
15/02/2023 20:08,0.000198869,0.000526623,0.002002946,0.000341572
15/02/2023 20:08,0.000196067,0.000526343,0.001701775,0.000311455
15/02/2023 20:09,9.33E-05,0.000516062,0.001800605,0.000321338
15/02/2023 20:09,0.000190465,0.000525782,0.001899434,0.000331221
15/02/2023 20:10,0.000187663,0.000525502,0.001598264,0.000301104
15/02/2023 20:10,0.000484862,0.000555222,0.001697093,0.000310987
15/02/2023 20:11,0.000582061,0.000564942,0.001795923,0.00032087
15/02/2023 20:11,0.000479259,0.000554662,0.001594752,0.000300753
15/02/2023 20:12,0.000576458,0.000564382,0.001693581,0.000310636
15/02/2023 20:12,0.000373657,0.000544101,0.001692411,0.000310519
15/02/2023 20:13,0.000470855,0.000553821,0.00169124,0.000310402
15/02/2023 20:13,0.000368054,0.000543541,0.00169007,0.000310285
15/02/2023 20:14,0.000165253,0.000523261,0.001588899,0.000300168
15/02/2023 20:14,0.000162451,0.000522981,0.001887729,0.000330051
15/02/2023 20:15,0.00015965,0.000522701,0.001686558,0.000309934
15/02/2023 20:15,-0.000143151,0.000492421,0.001585388,0.000299817
15/02/2023 20:16,-4.60E-05,0.000502141,0.001884217,0.0003297
15/02/2023 20:16,0.000151246,0.00052186,0.002083047,0.000349582
15/02/2023 20:17,-5.16E-05,0.00050158,0.001781876,0.000319465
15/02/2023 20:17,-5.44E-05,0.0005013,0.001680706,0.000309348
15/02/2023 20:18,4.28E-05,0.00051102,0.001679535,0.000309231
15/02/2023 20:18,0.000240041,0.00053074,0.001778365,0.000319114
15/02/2023 20:19,0.000237239,0.00053046,0.001677194,0.000308997
15/02/2023 20:19,0.000434438,0.00055018,0.001776023,0.00031888
15/02/2023 20:20,0.000531637,0.000559899,0.001874853,0.000328763
15/02/2023 20:20,0.000728835,0.000579619,0.001773682,0.000318646
15/02/2023 20:21,0.000826034,0.000589339,0.001972512,0.000338529
15/02/2023 20:21,0.000723233,0.000579059,0.001771341,0.000318412
15/02/2023 20:22,0.000720431,0.000578779,0.001870171,0.000328295
15/02/2023 20:22,0.00061763,0.000568499,0.001669,0.000308178
15/02/2023 20:23,0.000514829,0.000558219,0.00196783,0.000338061
15/02/2023 20:23,0.000712027,0.000577939,0.001766659,0.000317944
15/02/2023 20:24,0.000609226,0.000567658,0.001665489,0.000307827
15/02/2023 20:24,0.000506425,0.000557378,0.001864318,0.00032771
15/02/2023 20:25,0.000403623,0.000547098,0.001863148,0.000327593
15/02/2023 20:25,0.000300822,0.000536818,0.001961977,0.000337476
15/02/2023 20:26,9.80E-05,0.000516538,0.001760807,0.000317358
15/02/2023 20:26,0.000195219,0.000526258,0.001759636,0.000317241
15/02/2023 20:27,0.000192418,0.000525978,0.001758465,0.000317124
15/02/2023 20:27,0.000189617,0.000525697,0.001757295,0.000317007
15/02/2023 20:28,0.000386815,0.000545417,0.001756124,0.00031689
15/02/2023 20:28,0.000284014,0.000535137,0.001654954,0.000306773
15/02/2023 20:29,0.000481213,0.000554857,0.001853783,0.000326656
15/02/2023 20:29,0.000878411,0.000594577,0.001652613,0.000306539
15/02/2023 20:30,0.00127561,0.000634297,0.001551442,0.000296422
15/02/2023 20:30,0.001972809,0.000704017,0.001650272,0.000306305
15/02/2023 20:31,0.003070007,0.000813737,0.001749101,0.000316188
15/02/2023 20:31,0.004467206,0.000953456,0.001347931,0.000276071
15/02/2023 20:32,0.006064405,0.001113176,0.00134676,0.000275954
15/02/2023 20:32,0.007361603,0.001242896,0.00104559,0.000245837
15/02/2023 20:33,0.008558802,0.001362616,0.001044419,0.00024572
15/02/2023 20:33,0.009556001,0.001462336,0.000843249,0.000225603
15/02/2023 20:34,0.010053199,0.001512056,0.000642078,0.000205486
15/02/2023 20:34,0.009950398,0.001501776,0.000340907,0.000175369
15/02/2023 20:35,0.009747597,0.001481495,0.000239737,0.000165252
15/02/2023 20:35,0.008644795,0.001371215,0.000138566,0.000155134
15/02/2023 20:36,0.007541994,0.001260935,3.74E-05,0.000145017
15/02/2023 20:36,0.006239193,0.001130655,3.62E-05,0.0001449
15/02/2023 20:37,0.004936391,0.001000375,3.51E-05,0.000144783
15/02/2023 20:37,0.00383359,0.000890095,-0.000166116,0.000124666
15/02/2023 20:38,0.002930789,0.000799815,-0.000167286,0.000124549
15/02/2023 20:38,0.001927987,0.000699535,-0.000268457,0.000114432
15/02/2023 20:39,0.001225186,0.000629254,-0.000169627,0.000124315
15/02/2023 20:39,0.000622385,0.000568974,-0.000170798,0.000124198
15/02/2023 20:40,0.000219583,0.000528694,-7.20E-05,0.000134081
15/02/2023 20:40,-0.000283218,0.000478414,-0.000173139,0.000123964
15/02/2023 20:41,-0.000686019,0.000438134,-0.000274309,0.000113847
15/02/2023 20:41,-0.000888821,0.000417854,-7.55E-05,0.00013373
15/02/2023 20:42,-0.001191622,0.000387574,-7.67E-05,0.000133613
15/02/2023 20:42,-0.001294423,0.000377293,-7.78E-05,0.000133496
15/02/2023 20:43,-0.001697225,0.000337013,-0.000278992,0.000113379
15/02/2023 20:43,-0.001700026,0.000336733,-0.000280162,0.000113262
15/02/2023 20:44,-0.001802827,0.000326453,-8.13E-05,0.000133145
15/02/2023 20:44,-0.001705629,0.000336173,-0.000182503,0.000123027
15/02/2023 20:45,-0.00170843,0.000335893,-0.000183674,0.00012291
15/02/2023 20:45,-0.001611231,0.000345613,-0.000284844,0.000112793
15/02/2023 20:46,-0.001614033,0.000345333,-0.000286015,0.000112676
15/02/2023 20:46,-0.001416834,0.000365052,-8.72E-05,0.000132559
15/02/2023 20:47,-0.001619635,0.000344772,-0.000188356,0.000122442
15/02/2023 20:47,-0.001622437,0.000344492,-0.000189526,0.000122325
15/02/2023 20:48,-0.001525238,0.000354212,-0.000290697,0.000112208
15/02/2023 20:48,-0.001628039,0.000343932,-0.000291867,0.000112091
15/02/2023 20:49,-0.001630841,0.000343652,-0.000193038,0.000121974
15/02/2023 20:49,-0.001733642,0.000333372,-0.000194209,0.000121857
15/02/2023 20:50,-0.001636443,0.000343091,-9.54E-05,0.00013174
15/02/2023 20:50,-0.001739245,0.000332811,-0.00039655,0.000101623
15/02/2023 20:51,-0.001742046,0.000332531,-0.00029772,0.000111506
15/02/2023 20:51,-0.001744847,0.000332251,-0.000198891,0.000121389
15/02/2023 20:52,-0.001647649,0.000341971,-0.000100061,0.000131272
15/02/2023 20:52,-0.00175045,0.000331691,-0.000101232,0.000131155
15/02/2023 20:53,-0.001853251,0.000321411,-0.000302402,0.000111038
15/02/2023 20:53,-0.001756053,0.000331131,-3.57E-06,0.000140921
15/02/2023 20:54,-0.001858854,0.00032085,-0.000104743,0.000130803
15/02/2023 20:54,-0.001761655,0.00033057,9.41E-05,0.000150686
15/02/2023 20:55,-0.001764457,0.00033029,-0.000207084,0.000120569
15/02/2023 20:55,-0.001767258,0.00033001,-0.000208255,0.000120452
15/02/2023 20:56,-0.001870059,0.00031973,-0.000109425,0.000130335
15/02/2023 20:56,-0.001872861,0.00031945,-0.000310596,0.000110218
15/02/2023 20:57,-0.001875662,0.00031917,-0.000111767,0.000130101
15/02/2023 20:57,-0.001778463,0.000328889,-0.000112937,0.000129984
15/02/2023 20:58,-0.001681265,0.000338609,-0.000314108,0.000109867
15/02/2023 20:58,-0.001684066,0.000338329,-0.000315278,0.00010975
15/02/2023 20:59,-8.69E-05,0.000498049,0.000783551,0.000219633
15/02/2023 20:59,0.004510331,0.000957769,0.003782381,0.000519516
15/02/2023 21:00,0.01060753,0.001567489,0.00778121,0.000919399
15/02/2023 21:00,0.010804729,0.001587209,0.00908004,0.001049282
15/02/2023 21:01,0.009601927,0.001466929,0.008578869,0.000999165
15/02/2023 21:01,0.008499126,0.001356648,0.007477699,0.000889048
15/02/2023 21:02,0.007596325,0.001266368,0.007076528,0.000848931
15/02/2023 21:02,0.006493523,0.001156088,0.005775358,0.000718814
15/02/2023 21:03,0.005290722,0.001035808,0.004674187,0.000608697
15/02/2023 21:03,0.00268792,0.000775528,0.003273017,0.000468579
15/02/2023 21:04,0.000385119,0.000545248,0.001171846,0.000258462
15/02/2023 21:04,-0.000317682,0.000474968,0.000170675,0.000158345
15/02/2023 21:05,0.000279516,0.000534687,0.000169505,0.000158228
15/02/2023 21:05,0.000376715,0.000544407,0.000668334,0.000208111
15/02/2023 21:06,0.000573914,0.000564127,0.001267164,0.000267994
15/02/2023 21:06,0.000771112,0.000583847,0.001165993,0.000257877
15/02/2023 21:07,0.000568311,0.000563567,0.001364823,0.00027776
15/02/2023 21:07,0.00036551,0.000543287,0.001563652,0.000297643
15/02/2023 21:08,0.000162708,0.000523007,0.001662482,0.000307526
15/02/2023 21:08,-0.000240093,0.000482727,0.001661311,0.000307409
15/02/2023 21:09,-0.000442894,0.000462446,0.001660141,0.000307292
15/02/2023 21:09,-0.000745696,0.000432166,0.00165897,0.000307175
15/02/2023 21:10,-0.001048497,0.000401886,0.0016578,0.000307058
15/02/2023 21:10,-0.000951298,0.000411606,0.001756629,0.000316941
15/02/2023 21:11,-0.0010541,0.000401326,0.001755459,0.000316824
15/02/2023 21:11,-0.001056901,0.000401046,0.001754288,0.000316707
15/02/2023 21:12,-0.001259702,0.000380766,0.001653117,0.00030659
15/02/2023 21:12,-0.001362504,0.000370485,0.001651947,0.000306473
15/02/2023 21:13,-0.001465305,0.000360205,0.001750776,0.000316355
15/02/2023 21:13,-0.001568106,0.000349925,0.001849606,0.000326238
15/02/2023 21:14,-0.001470908,0.000359645,0.001648435,0.000306121
15/02/2023 21:14,-0.001373709,0.000369365,0.001747265,0.000316004
15/02/2023 21:15,-0.00147651,0.000359085,0.001646094,0.000305887
15/02/2023 21:15,-0.001379312,0.000368805,0.001744924,0.00031577
15/02/2023 21:16,-0.001282113,0.000378525,0.001643753,0.000305653
15/02/2023 21:16,-0.000784914,0.000428244,0.001642583,0.000305536
15/02/2023 21:17,-0.000687716,0.000437964,0.001541412,0.000295419
15/02/2023 21:17,-0.000690517,0.000437684,0.001640242,0.000305302
15/02/2023 21:18,-0.000493318,0.000457404,0.001639071,0.000305185
15/02/2023 21:18,-0.00029612,0.000477124,0.001637901,0.000305068
15/02/2023 21:19,-0.000198921,0.000486844,0.00163673,0.000304951
15/02/2023 21:19,-0.000301722,0.000476564,0.001735559,0.000314834
15/02/2023 21:20,-0.000304524,0.000476283,0.001734389,0.000314717
15/02/2023 21:20,-0.000407325,0.000466003,0.001933218,0.0003346
15/02/2023 21:21,-0.000410126,0.000465723,0.001832048,0.000324483
15/02/2023 21:21,-0.000412928,0.000465443,0.001930877,0.000334366
15/02/2023 21:22,-0.000615729,0.000445163,0.001629707,0.000304248
15/02/2023 21:22,-0.00061853,0.000444883,0.001728536,0.000314131
15/02/2023 21:23,-0.000521332,0.000454603,0.001927366,0.000334014
15/02/2023 21:23,-0.000524133,0.000454323,0.001926195,0.000333897
15/02/2023 21:24,-0.000626934,0.000444042,0.001925025,0.00033378
15/02/2023 21:24,-0.000329736,0.000473762,0.001823854,0.000323663
15/02/2023 21:25,-0.000132537,0.000493482,0.002122684,0.000353546
15/02/2023 21:25,6.47E-05,0.000513202,0.002221513,0.000363429
15/02/2023 21:26,0.00036186,0.000542922,0.002120343,0.000353312
15/02/2023 21:26,0.000459059,0.000552642,0.002219172,0.000363195
15/02/2023 21:27,0.000556258,0.000562362,0.002218001,0.000363078
15/02/2023 21:27,0.000553456,0.000562081,0.002316831,0.000372961
15/02/2023 21:28,0.000750655,0.000581801,0.00211566,0.000352844
15/02/2023 21:28,0.000747854,0.000581521,0.00211449,0.000352727
15/02/2023 21:29,0.000645052,0.000571241,0.002313319,0.00037261
15/02/2023 21:29,0.000542251,0.000560961,0.002212149,0.000362493
15/02/2023 21:30,0.00053945,0.000560681,0.002210978,0.000362376
15/02/2023 21:30,0.000536648,0.000560401,0.002209808,0.000362259
15/02/2023 21:31,0.000533847,0.000560121,0.002208637,0.000362142
15/02/2023 21:31,0.000531046,0.00055984,0.002307467,0.000372024
15/02/2023 21:32,0.000428244,0.00054956,0.001906296,0.000331907
15/02/2023 21:32,0.000325443,0.00053928,0.002105126,0.00035179
15/02/2023 21:33,0.000322642,0.000539,0.002103955,0.000351673
15/02/2023 21:33,0.00011984,0.00051872,0.002102785,0.000351556
15/02/2023 21:34,1.70E-05,0.00050844,0.001801614,0.000321439
15/02/2023 21:34,-8.58E-05,0.00049816,0.002100443,0.000351322
15/02/2023 21:35,-0.000188564,0.000487879,0.002099273,0.000351205
15/02/2023 21:35,-9.14E-05,0.000497599,0.001998102,0.000341088
15/02/2023 21:36,-0.000294166,0.000477319,0.001996932,0.000340971
15/02/2023 21:36,-0.000496968,0.000457039,0.001895761,0.000330854
15/02/2023 21:37,-0.000299769,0.000476759,0.001994591,0.000340737
15/02/2023 21:37,-0.00040257,0.000466479,0.00209342,0.00035062
15/02/2023 21:38,-0.000405372,0.000466199,0.00209225,0.000350503
15/02/2023 21:38,-0.000408173,0.000465919,0.001891079,0.000330386
15/02/2023 21:39,-0.000410974,0.000465638,0.001989909,0.000340269
15/02/2023 21:39,-0.000513776,0.000455358,0.002088738,0.000350152
15/02/2023 21:40,-0.000616577,0.000445078,0.002187568,0.000360035
15/02/2023 21:40,-0.000519378,0.000454798,0.002086397,0.000349918
15/02/2023 21:41,-0.00052218,0.000454518,0.001985227,0.0003398
15/02/2023 21:41,-0.000724981,0.000434238,0.002084056,0.000349683
15/02/2023 21:42,-0.000827782,0.000423958,0.001982885,0.000339566
15/02/2023 21:42,-0.000830584,0.000423677,0.002181715,0.000359449
15/02/2023 21:43,-0.000933385,0.000413397,0.002080544,0.000349332
15/02/2023 21:43,-0.001236186,0.000383117,0.001979374,0.000339215
15/02/2023 21:44,-0.000938988,0.000412837,0.002178203,0.000359098
15/02/2023 21:44,-0.001041789,0.000402557,0.001977033,0.000338981
15/02/2023 21:45,-0.00094459,0.000412277,0.001975862,0.000338864
15/02/2023 21:45,-0.000947392,0.000411997,0.001874692,0.000328747
15/02/2023 21:46,-0.000950193,0.000411717,0.001973521,0.00033863
15/02/2023 21:46,-0.000952994,0.000411436,0.001972351,0.000338513
15/02/2023 21:47,-0.001055796,0.000401156,0.00217118,0.000358396
15/02/2023 21:47,-0.001258597,0.000380876,0.00197001,0.000338279
15/02/2023 21:48,-0.001261398,0.000380596,0.002068839,0.000348162
15/02/2023 21:48,-0.0012642,0.000380316,0.002067669,0.000348045
15/02/2023 21:49,-0.001367001,0.000370036,0.002066498,0.000347928
15/02/2023 21:49,-0.001569802,0.000349756,0.002165327,0.000357811
15/02/2023 21:50,-0.001472604,0.000359475,0.001964157,0.000337694
15/02/2023 21:50,-0.001375405,0.000369195,0.001862986,0.000327576
15/02/2023 21:51,-0.001378206,0.000368915,0.001961816,0.000337459
15/02/2023 21:51,-0.001181008,0.000388635,0.002060645,0.000347342
15/02/2023 21:52,-0.001083809,0.000398355,0.001959475,0.000337225
15/02/2023 21:52,-0.00118661,0.000388075,0.002058304,0.000347108
15/02/2023 21:53,-0.001189412,0.000387795,0.002157134,0.000356991
15/02/2023 21:53,-0.001292213,0.000377515,0.002055963,0.000346874
15/02/2023 21:54,-0.000995014,0.000407234,0.002054793,0.000346757
15/02/2023 21:54,-0.001097816,0.000396954,0.002153622,0.00035664
15/02/2023 21:55,-0.001100617,0.000396674,0.002152452,0.000356523
15/02/2023 21:55,-0.000903418,0.000416394,0.002151281,0.000356406
15/02/2023 21:56,-0.00060622,0.000446114,0.002150111,0.000356289
15/02/2023 21:56,-0.000609021,0.000445834,0.00214894,0.000356172
15/02/2023 21:57,-0.000211822,0.000485554,0.002147769,0.000356055
15/02/2023 21:57,-1.46E-05,0.000505273,0.002246599,0.000365938
15/02/2023 21:58,0.000482575,0.000554993,0.002345428,0.000375821
15/02/2023 21:58,0.000679774,0.000574713,0.002344258,0.000375704
15/02/2023 21:59,0.000776972,0.000584433,0.002343087,0.000375587
15/02/2023 21:59,0.000674171,0.000574153,0.002341917,0.000375469
15/02/2023 22:00,0.00117137,0.000623873,0.002140746,0.000355352
15/02/2023 22:00,0.001168568,0.000623593,0.002239576,0.000365235
15/02/2023 22:01,0.001065767,0.000613313,0.002438405,0.000385118
15/02/2023 22:01,0.001162966,0.000623032,0.002337235,0.000375001
15/02/2023 22:02,0.001260164,0.000632752,0.002636064,0.000404884
15/02/2023 22:02,0.001057363,0.000612472,0.002334894,0.000374767
15/02/2023 22:03,0.000954562,0.000602192,0.002333723,0.00037465
15/02/2023 22:03,0.00095176,0.000601912,0.002532553,0.000394533
15/02/2023 22:04,0.000648959,0.000571632,0.002231382,0.000364416
15/02/2023 22:04,0.000546158,0.000561352,0.002230211,0.000364299
15/02/2023 22:05,0.000343356,0.000541071,0.002329041,0.000374182
15/02/2023 22:05,0.000440555,0.000550791,0.00222787,0.000364065
15/02/2023 22:06,0.000337754,0.000540511,0.0022267,0.000363948
15/02/2023 22:06,0.000134952,0.000520231,0.002425529,0.000383831
15/02/2023 22:07,0.000132151,0.000519951,0.002524359,0.000393714
15/02/2023 22:07,0.00012935,0.000519671,0.002423188,0.000383597
15/02/2023 22:08,-7.35E-05,0.000499391,0.002222018,0.00036348
15/02/2023 22:08,2.37E-05,0.000509111,0.002520847,0.000393363
15/02/2023 22:09,2.09E-05,0.00050883,0.002619677,0.000403245
15/02/2023 22:09,-0.000181856,0.00048855,0.002518506,0.000393128
15/02/2023 22:10,1.53E-05,0.00050827,0.002617336,0.000403011
15/02/2023 22:10,-8.75E-05,0.00049799,0.002416165,0.000382894
15/02/2023 22:11,-9.03E-05,0.00049771,0.002314995,0.000372777
15/02/2023 22:11,-0.000293061,0.00047743,0.002413824,0.00038266
15/02/2023 22:12,-0.000195862,0.00048715,0.002512653,0.000392543
15/02/2023 22:12,-0.000298664,0.000476869,0.002511483,0.000392426
15/02/2023 22:13,-0.000501465,0.000456589,0.002510312,0.000392309
15/02/2023 22:13,-0.000704266,0.000436309,0.002409142,0.000382192
15/02/2023 22:14,-0.000607068,0.000446029,0.002607971,0.000402075
15/02/2023 22:14,-0.000609869,0.000445749,0.002306801,0.000371958
15/02/2023 22:15,-0.00051267,0.000455469,0.00250563,0.000391841
15/02/2023 22:15,-0.000615472,0.000445189,0.00240446,0.000381724
15/02/2023 22:16,-0.000318273,0.000474909,0.002403289,0.000381607
15/02/2023 22:16,-0.000421074,0.000464628,0.002402119,0.00038149
15/02/2023 22:17,-0.000423876,0.000464348,0.002300948,0.000371373
15/02/2023 22:17,-0.000526677,0.000454068,0.002399778,0.000381256
15/02/2023 22:18,-0.000329478,0.000473788,0.002298607,0.000371139
15/02/2023 22:18,-0.00053228,0.000453508,0.002297437,0.000371021
15/02/2023 22:19,-0.000635081,0.000443228,0.002296266,0.000370904
15/02/2023 22:19,-0.000437882,0.000462948,0.002395095,0.000380787
15/02/2023 22:20,-0.000540684,0.000452667,0.002293925,0.00037067
15/02/2023 22:20,-0.000543485,0.000452387,0.002192754,0.000360553
15/02/2023 22:21,-0.000546286,0.000452107,0.002391584,0.000380436
15/02/2023 22:21,-0.000649088,0.000441827,0.002390413,0.000380319
15/02/2023 22:22,-0.000751889,0.000431547,0.002289243,0.000370202
15/02/2023 22:22,-0.00055469,0.000451267,0.002488072,0.000390085
15/02/2023 22:23,-0.000457492,0.000460987,0.002386902,0.000379968
15/02/2023 22:23,-0.000860293,0.000420707,0.002285731,0.000369851
15/02/2023 22:24,-0.000563094,0.000450426,0.002184561,0.000359734
15/02/2023 22:24,-0.000565896,0.000450146,0.00238339,0.000379617
15/02/2023 22:25,0.000631303,0.000569866,0.00328222,0.0004695
15/02/2023 22:25,0.004728502,0.000979586,0.005881049,0.000729383
15/02/2023 22:26,0.0110257,0.001609306,0.010179879,0.001159266
15/02/2023 22:26,0.011522899,0.001659026,0.011678708,0.001309149
15/02/2023 22:27,0.010020098,0.001508746,0.010877537,0.001229032
15/02/2023 22:27,0.008117296,0.001318465,0.009776367,0.001118915
15/02/2023 22:28,0.006814495,0.001188185,0.008775196,0.001018797
15/02/2023 22:28,0.005111694,0.001017905,0.007574026,0.00089868
15/02/2023 22:29,0.003208892,0.000827625,0.006272855,0.000768563
15/02/2023 22:29,0.000306091,0.000537345,0.004471685,0.000588446
15/02/2023 22:30,-0.00259671,0.000247065,0.002470514,0.000388329
15/02/2023 22:30,-0.003199512,0.000186785,0.001069344,0.000248212
15/02/2023 22:31,-0.001902313,0.000316504,0.001168173,0.000258095
15/02/2023 22:31,-0.000805114,0.000426224,0.001567003,0.000297978
15/02/2023 22:32,0.000492084,0.000555944,0.001665832,0.000307861
15/02/2023 22:32,0.001589283,0.000665664,0.001764662,0.000317744
15/02/2023 22:33,0.002486482,0.000755384,0.001963491,0.000337627
15/02/2023 22:33,0.00308368,0.000815104,0.002162321,0.00035751
15/02/2023 22:34,0.003580879,0.000864824,0.00226115,0.000367393
15/02/2023 22:34,0.003878078,0.000894544,0.002059979,0.000347276
15/02/2023 22:35,0.003875276,0.000894263,0.001958809,0.000337159
15/02/2023 22:35,0.003772475,0.000883983,0.002157638,0.000357042
15/02/2023 22:36,0.003669674,0.000873703,0.002456468,0.000386925
15/02/2023 22:36,0.003166872,0.000823423,0.002355297,0.000376808
15/02/2023 22:37,0.002764071,0.000783143,0.002254127,0.00036669
15/02/2023 22:37,0.00216127,0.000722863,0.002452956,0.000386573
15/02/2023 22:38,0.001858468,0.000692583,0.002651786,0.000406456
15/02/2023 22:38,0.001455667,0.000652302,0.002350615,0.000376339
15/02/2023 22:39,0.001152866,0.000622022,0.002349445,0.000376222
15/02/2023 22:39,0.000950064,0.000601742,0.002448274,0.000386105
15/02/2023 22:40,0.000747263,0.000581462,0.002447104,0.000385988
15/02/2023 22:40,0.000544462,0.000561182,0.002545933,0.000395871
15/02/2023 22:41,0.00044166,0.000550902,0.002444763,0.000385754
15/02/2023 22:41,0.000438859,0.000550622,0.002443592,0.000385637
15/02/2023 22:42,0.000436058,0.000550342,0.002342421,0.00037552
